Date,Time,Room_Temp,Room_RH,Exterior_Temp,Exterior_RH
18/03/2012,9:45,18.8907,41.9573,17.6527,46.944
18/03/2012,10:00,19.124,41.6667,17.966,46.0267
18/03/2012,10:15,19.3593,41.4587,18.3547,45.2693
18/03/2012,10:30,19.612,41.0387,18.7387,43.9413
18/03/2012,10:45,19.896,40.844,19.1587,43.1787
18/03/2012,11:00,20.1787,40.412,19.5507,42.552
18/03/2012,11:15,20.4807,40.0307,19.9687,41.9173
18/03/2012,11:30,20.74,39.8147,20.3593,41.2373
18/03/2012,11:45,21.008,39.792,20.7573,40.456
18/03/2012,12:00,21.244,39.5827,21.116,39.7693
18/03/2012,12:15,21.544,39.0827,21.4987,38.628
18/03/2012,12:30,21.792,38.8053,21.8747,37.824
18/03/2012,12:45,22.0333,38.608,22.236,36.632
18/03/2012,13:00,22.232,38.7027,22.5973,35.7333
18/03/2012,13:15,22.4133,38.068,22.9813,33.0253
18/03/2012,13:30,22.608,37.9973,23.3493,33.816
18/03/2012,13:45,22.7773,37.9147,23.7213,32.5293
18/03/2012,14:00,22.924,37.8307,24.1267,31.788
18/03/2012,14:15,23.0587,37.7267,24.4333,29.9693
18/03/2012,14:30,23.1813,37.988,24.4307,27.304
18/03/2012,14:45,23.2613,36.2013,24.5187,26.5627
18/03/2012,15:00,23.368,35.7933,24.6267,28.112
18/03/2012,15:15,23.4227,35.992,24.7013,26.4293
18/03/2012,15:30,23.456,34.7947,24.4933,24.1
18/03/2012,15:45,23.5,33.3707,24.2827,23.0013
18/03/2012,16:00,23.512,33.6693,23.9573,22.728
18/03/2012,16:15,23.504,32.396,23.7067,22.776
18/03/2012,16:30,23.484,32.04,23.468,23.3413
18/03/2012,16:45,23.4773,30.9627,23.256,23.9147
18/03/2012,17:00,23.4333,30.1373,23.0467,23.488
18/03/2012,17:15,23.376,29.5947,22.7973,23.3107
18/03/2012,17:30,23.328,29.668,22.5693,23.5013
18/03/2012,17:45,23.248,30.2067,22.3187,23.7227
18/03/2012,18:00,23.1653,30.7907,22.0693,23.7413
18/03/2012,18:15,23.088,29.8547,21.8053,23.8293
18/03/2012,18:30,22.9787,29.676,21.548,24.0973
18/03/2012,18:45,22.908,29.884,21.2853,24.2387
18/03/2012,19:00,22.812,30.0093,21.0133,24.3547
18/03/2012,19:15,22.732,30.172,20.7853,24.6893
18/03/2012,19:30,22.62,30.176,20.5533,24.7373
18/03/2012,19:45,22.5493,29.8813,20.324,24.7093
18/03/2012,20:00,22.436,30.656,20.0947,26.3573
18/03/2012,20:15,22.352,30.4213,19.8867,31.7573
18/03/2012,20:30,22.272,30.88,19.692,34.496
18/03/2012,20:45,22.1627,31.3613,19.4847,35.7227
18/03/2012,21:00,22.0693,32.2387,19.2573,36.9253
18/03/2012,21:15,21.9787,32.8507,19.062,37.5907
18/03/2012,21:30,21.86,33.3027,18.876,38.044
18/03/2012,21:45,21.7853,34.032,18.7247,39.14
18/03/2012,22:00,21.668,34.296,18.5247,39.0107
18/03/2012,22:15,21.564,34.6213,18.274,37.572
18/03/2012,22:30,21.4293,34.3907,18.0367,35.4787
18/03/2012,22:45,21.332,34.1307,17.7913,34.168
18/03/2012,23:00,21.2053,34.036,17.5287,32.4027
18/03/2012,23:15,21.1067,33.8347,17.3107,30.0493
18/03/2012,23:30,20.952,33.352,17.106,29.0813
18/03/2012,23:45,20.8267,33.1173,16.906,27.948
19/03/2012,0:00,20.728,32.7307,16.7027,27.6733
19/03/2012,0:15,20.5867,32.348,16.5213,27.5413
19/03/2012,0:30,20.46,32.0213,16.318,27.86
19/03/2012,0:45,20.3333,31.8173,16.1273,28.0867
19/03/2012,1:00,20.184,31.8093,15.966,28.0707
19/03/2012,1:15,20.0513,31.9227,15.7953,27.9787
19/03/2012,1:30,19.9513,31.596,15.646,27.9867
19/03/2012,1:45,19.8207,31.732,15.478,27.9333
19/03/2012,2:00,19.708,32.6293,15.3293,27.476
19/03/2012,2:15,19.5073,32.1027,15.1447,27.7413
19/03/2012,2:30,19.4027,31.4467,14.9567,28.0253
19/03/2012,2:45,19.28,31.7013,14.784,28.268
19/03/2012,3:00,19.1587,31.72,14.6453,28.3133
19/03/2012,3:15,18.9833,31.728,14.4833,28.4693
19/03/2012,3:30,18.8673,31.8893,14.3047,28.564
19/03/2012,3:45,18.7433,31.7853,14.152,28.712
19/03/2012,4:00,18.5967,31.6227,13.9987,28.796
19/03/2012,4:15,18.472,31.5747,13.8247,28.996
19/03/2012,4:30,18.306,31.6027,13.6627,29.1547
19/03/2012,4:45,18.178,31.3413,13.504,29.284
19/03/2012,5:00,18.068,31.4453,13.2247,30.3013
19/03/2012,5:15,17.9433,31.4293,13.028,30.3373
19/03/2012,5:30,17.8107,31.3933,12.8633,30.972
19/03/2012,5:45,17.676,31.556,12.5387,32.5093
19/03/2012,6:00,17.508,31.7413,12.276,33.0027
19/03/2012,6:15,17.4167,31.9453,12.1333,33.288
19/03/2012,6:30,17.284,31.7613,12.0307,33.1227
19/03/2012,6:45,17.1513,31.6867,11.9333,33.1173
19/03/2012,7:00,17.05,31.6253,11.866,33.1867
19/03/2012,7:15,16.9367,31.6307,11.9033,33.1973
19/03/2012,7:30,16.8993,31.5733,12.098,33.128
19/03/2012,7:45,16.852,31.5893,12.354,33.048
19/03/2012,8:00,16.8367,31.7053,12.5693,32.9013
19/03/2012,8:15,16.8,31.7787,12.754,32.668
19/03/2012,8:30,16.8133,31.6333,13.0087,32.3773
19/03/2012,8:45,16.884,31.544,13.352,32.168
19/03/2012,9:00,16.94,31.5053,13.718,32
19/03/2012,9:15,16.96,31.4693,13.9233,32.14
19/03/2012,9:30,16.9973,31.4453,14.0247,32.412
19/03/2012,9:45,17.11,31.296,14.2693,32.284
19/03/2012,10:00,17.2353,31.204,14.736,31.96
19/03/2012,10:15,17.4653,31.0493,15.2233,31.5613
19/03/2012,10:30,17.6967,30.8067,15.7213,31.152
19/03/2012,10:45,17.9613,30.5907,16.216,30.8693
19/03/2012,11:00,18.2707,30.4333,16.6167,32.0027
19/03/2012,11:15,18.5447,30.3267,16.9427,33.0627
19/03/2012,11:30,18.7987,30.4453,17.1147,33.624
19/03/2012,11:45,18.9633,30.68,17.22,34.5707
19/03/2012,12:00,19.144,30.6893,17.336,34.9547
19/03/2012,12:15,19.3513,30.716,17.432,36.2973
19/03/2012,12:30,19.5573,30.812,17.7253,36.7747
19/03/2012,12:45,19.6827,31.024,17.9847,37.2213
19/03/2012,13:00,19.7933,31.176,18.1293,38.032
19/03/2012,13:15,19.932,31.392,18.2333,38.5853
19/03/2012,13:30,20.0893,31.4013,18.5287,37.7413
19/03/2012,13:45,20.206,31.5813,18.7153,37.748
19/03/2012,14:00,20.326,31.736,18.9033,38.2747
19/03/2012,14:15,20.4167,31.9213,19.1187,38.7213
19/03/2012,14:30,20.508,32.0427,19.3047,38.544
19/03/2012,14:45,20.564,32.248,19.474,38.3493
19/03/2012,15:00,20.584,32.4453,19.4947,38.756
19/03/2012,15:15,20.64,32.6147,19.3533,39.632
19/03/2012,15:30,20.656,32.696,19.2653,39.792
19/03/2012,15:45,20.624,33.1053,18.846,40.78
19/03/2012,16:00,20.604,33.3693,18.3973,42.2267
19/03/2012,16:15,20.572,33.7387,18.1473,43.5467
19/03/2012,16:30,20.516,33.8933,17.91,44.3253
19/03/2012,16:45,20.4813,34.028,17.7107,44.8133
19/03/2012,17:00,20.42,34.4093,17.478,45.4107
19/03/2012,17:15,20.328,34.6053,17.2947,45.8053
19/03/2012,17:30,20.2333,34.788,17.1387,46.016
19/03/2012,17:45,20.1507,35.008,16.9727,46.536
19/03/2012,18:00,20.0667,35.36,16.8093,46.3813
19/03/2012,18:15,19.9787,35.552,16.6647,47.008
19/03/2012,18:30,19.8893,35.488,16.5107,47.52
19/03/2012,18:45,19.7967,35.3493,16.2873,45.9387
19/03/2012,19:00,19.712,35.336,16.0387,44.704
19/03/2012,19:15,19.586,35.3853,15.828,44.5867
19/03/2012,19:30,19.444,35.3267,15.628,44.584
19/03/2012,19:45,19.3553,35.3373,15.4227,44.6987
19/03/2012,20:00,19.2667,35.1947,15.2547,44.8907
19/03/2012,20:15,19.1527,35.0827,15.0887,45.1733
19/03/2012,20:30,19.018,35.0893,14.8947,45.7573
19/03/2012,20:45,18.8973,35.052,14.6867,46.4267
19/03/2012,21:00,18.7627,35.06,14.4473,47.04
19/03/2012,21:15,18.632,35.1667,14.2233,47.3547
19/03/2012,21:30,18.486,35.2733,14.0553,47.408
19/03/2012,21:45,18.3887,35.3093,13.924,47.52
19/03/2012,22:00,18.2767,35.34,13.7947,47.6293
19/03/2012,22:15,18.1667,35.348,13.6853,48.0133
19/03/2012,22:30,18.0167,35.3853,13.592,48.2133
19/03/2012,22:45,17.9127,35.3947,13.5033,48.512
19/03/2012,23:00,17.8187,35.4267,13.4127,48.8187
19/03/2012,23:15,17.7153,35.4853,13.3067,48.9147
19/03/2012,23:30,17.5733,35.504,13.2267,49.08
19/03/2012,23:45,17.4893,35.5827,13.1633,49.1093
20/03/2012,0:00,17.41,35.5693,13.12,49.0293
20/03/2012,0:15,17.3013,35.4707,13.09,49.0507
20/03/2012,0:30,17.188,35.5773,13.0633,49.376
20/03/2012,0:45,17.1267,35.3427,13.0933,51.472
20/03/2012,1:00,17.028,35.7587,13.128,51.9253
20/03/2012,1:15,16.9333,35.484,13.1713,54.0427
20/03/2012,1:30,16.864,35.5813,13.2133,57.4267
20/03/2012,1:45,16.7887,35.9467,13.186,58.512
20/03/2012,2:00,16.72,36.224,13.0967,59.7013
20/03/2012,2:15,16.632,36.5107,13.022,59.5947
20/03/2012,2:30,16.508,36.208,12.9233,59.9707
20/03/2012,2:45,16.426,36.4,12.8353,60.9413
20/03/2012,3:00,16.32,36.912,12.7113,62.9147
20/03/2012,3:15,16.2133,37.524,12.584,63.464
20/03/2012,3:30,16.1267,37.9213,12.4753,64.136
20/03/2012,3:45,16.0667,37.972,12.3727,64.952
20/03/2012,4:00,16.0093,38.3627,12.234,65.48
20/03/2012,4:15,15.9047,38.3133,12.0127,66.672
20/03/2012,4:30,15.8307,38.2667,11.828,67.048
20/03/2012,4:45,15.7387,38.908,11.6573,67.2347
20/03/2012,5:00,15.6507,38.7493,11.464,67.9973
20/03/2012,5:15,15.526,37.732,11.3153,68.2133
20/03/2012,5:30,15.44,38.2787,11.2207,68.2267
20/03/2012,5:45,15.3407,38.284,11.098,68.2693
20/03/2012,6:00,15.2213,38.3507,10.9453,69.1387
20/03/2012,6:15,15.0773,38.3093,10.7567,70.8613
20/03/2012,6:30,14.9467,37.8613,10.6333,70.6773
20/03/2012,6:45,14.7867,38.0227,10.5313,69.888
20/03/2012,7:00,14.6727,38.1747,10.4567,68.8187
20/03/2012,7:15,14.5707,39.0813,10.4333,69.6
20/03/2012,7:30,14.498,39.644,10.4233,70.3493
20/03/2012,7:45,14.4133,39.568,10.42,70.3227
20/03/2012,8:00,14.3447,39.7813,10.4233,69.3173
20/03/2012,8:15,14.26,40.104,10.4367,69.3173
20/03/2012,8:30,14.1667,40.52,10.4813,68.2107
20/03/2012,8:45,14.1267,40.8853,10.5733,67.552
20/03/2012,9:00,14.0687,41.772,10.6033,67.8533
20/03/2012,9:15,14.052,41.3613,10.6807,67.56
20/03/2012,9:30,13.9833,41.5053,10.744,66.632
20/03/2012,9:45,13.96,41.4813,10.8427,65.7147
20/03/2012,10:00,13.93,41.2507,10.9853,65.0667
20/03/2012,10:15,13.9067,41.308,11.1527,65.6827
20/03/2012,10:30,13.8567,40.8453,11.352,67.504
20/03/2012,10:45,13.8293,41.0547,11.4947,66.8
20/03/2012,11:00,13.826,41.244,11.5733,67.664
20/03/2012,11:15,13.7947,41.6933,11.6133,69.0747
20/03/2012,11:30,13.7767,42.5173,11.5933,71.8507
20/03/2012,11:45,13.77,42.7253,11.5567,72.512
20/03/2012,12:00,13.6987,42.5573,11.4967,74.8933
20/03/2012,12:15,13.654,43.1733,11.5193,74.368
20/03/2012,12:30,13.678,43.2373,11.614,71.8987
20/03/2012,12:45,13.682,43.7093,11.7267,71.8347
20/03/2012,13:00,13.6267,44.0587,11.7467,72.2987
20/03/2012,13:15,13.6267,44.5547,11.7333,73.2613
20/03/2012,13:30,13.6167,45.1467,11.7193,75.4587
20/03/2012,13:45,13.614,45,11.604,74.1307
20/03/2012,14:00,13.61,45.9387,11.4713,75.9147
20/03/2012,14:15,13.5867,46.208,11.3953,76.3627
20/03/2012,14:30,13.57,46.288,11.422,76.4293
20/03/2012,14:45,13.55,46.528,11.3927,76.632
20/03/2012,15:00,13.5367,46.8667,11.3293,78.0693
20/03/2012,15:15,13.478,47.1493,11.2527,77.6827
20/03/2012,15:30,13.4473,48.168,11.1667,78.1227
20/03/2012,15:45,13.4207,49.1627,11.1467,77.7547
20/03/2012,16:00,13.4147,47.9467,11.1567,77.336
20/03/2012,16:15,13.378,48.0933,11.0967,76.4693
20/03/2012,16:30,13.316,48.6293,11.066,75.6053
20/03/2012,16:45,13.302,49.1733,11.0653,76.2133
20/03/2012,17:00,13.272,48.7707,11.054,76.488
20/03/2012,17:15,13.23,48.8853,11.042,75.8293
20/03/2012,17:30,13.178,49.2933,11.0107,76.9227
20/03/2012,17:45,13.1533,49.56,11,76.8533
20/03/2012,18:00,13.0933,49.4773,10.9933,76.7573
20/03/2012,18:15,13.0333,49.512,10.892,77.456
20/03/2012,18:30,12.9567,49.752,10.8,76.936
20/03/2012,18:45,12.8527,49.992,10.73,76.672
20/03/2012,19:00,12.7967,50.3147,10.63,77.296
20/03/2012,19:15,12.708,50.5973,10.5267,78.7387
20/03/2012,19:30,12.638,50.8827,10.3927,80.184
20/03/2012,19:45,12.5967,51.2027,10.332,79.8347
20/03/2012,20:00,12.5667,51.1093,10.244,79.648
20/03/2012,20:15,12.4713,51.5787,10.188,78.408
20/03/2012,20:30,12.3867,51.7867,10.1667,78.7733
20/03/2012,20:45,12.332,51.9387,10.0647,80.064
20/03/2012,21:00,12.2767,52.0427,10.0987,77.448
20/03/2012,21:15,12.2493,52.2373,10.144,77.968
20/03/2012,21:30,12.2153,52.272,10.1827,78.216
20/03/2012,21:45,12.2107,52.4,10.2513,77.2587
20/03/2012,22:00,12.1687,52.4933,10.2767,78.7147
20/03/2012,22:15,12.1367,53.0773,10.2833,78.3547
20/03/2012,22:30,12.1027,53.4587,10.2833,81.0613
20/03/2012,22:45,12.0593,53.7093,10.2187,83.1413
20/03/2012,23:00,12.0247,54.2293,10.2367,83.8053
20/03/2012,23:15,11.95,55.0267,10.258,83.7813
20/03/2012,23:30,11.92,55.0267,10.2867,83.2827
20/03/2012,23:45,11.89,55.1387,10.2767,81.872
21/03/2012,0:00,11.8933,55.3547,10.2807,82.08
21/03/2012,0:15,11.8833,55.3413,10.332,81.7467
21/03/2012,0:30,11.8547,55.4027,10.3213,83.4027
21/03/2012,0:45,11.8493,55.5733,10.3073,83.4347
21/03/2012,1:00,11.8553,55.7147,10.3927,83.5893
21/03/2012,1:15,11.838,55.7387,10.5267,80.4667
21/03/2012,1:30,11.8653,56.3867,10.62,80.616
21/03/2012,1:45,11.8967,56.744,10.6707,81.2427
21/03/2012,2:00,11.8933,56.3147,10.77,80.4107
21/03/2012,2:15,11.8867,58.5013,10.8433,80.9973
21/03/2012,2:30,11.9067,59.0987,10.894,80.592
21/03/2012,2:45,11.94,60.1867,10.9167,80.6427
21/03/2012,3:00,11.9267,61.2853,10.9133,81.5707
21/03/2012,3:15,11.92,61.056,10.8627,82.192
21/03/2012,3:30,11.9033,60.736,10.7767,82.544
21/03/2012,3:45,11.89,60.68,10.7933,82.3627
21/03/2012,4:00,11.8767,60.4293,10.844,81.9253
21/03/2012,4:15,11.89,60.992,10.9053,81.8187
21/03/2012,4:30,11.8487,60.8053,10.93,81.5867
21/03/2012,4:45,11.838,61.0747,10.9633,82.3307
21/03/2012,5:00,11.85,61.144,10.94,82.4587
21/03/2012,5:15,11.838,60.8773,10.836,82.3573
21/03/2012,5:30,11.826,60.7467,10.668,82.24
21/03/2012,5:45,11.8067,60.464,10.5867,82.8747
21/03/2012,6:00,11.7733,60.2373,10.5767,83.6213
21/03/2012,6:15,11.7633,61.0587,10.5313,83.04
21/03/2012,6:30,11.7367,61.1493,10.4533,83.4347
21/03/2012,6:45,11.7267,60.88,10.3227,83.5253
21/03/2012,7:00,11.6847,61.0213,10.2433,83.3813
21/03/2012,7:15,11.686,61.1013,10.2093,83.328
21/03/2012,7:30,11.658,61.176,10.152,83.1787
21/03/2012,7:45,11.6387,60.9493,10.1493,82.4853
21/03/2012,8:00,11.6233,61.096,10.136,82.208
21/03/2012,8:15,11.62,60.992,10.128,81.536
21/03/2012,8:30,11.6233,61.2533,10.1493,80.8693
21/03/2012,8:45,11.6233,61.168,10.1567,80.2427
21/03/2012,9:00,11.65,61.2213,10.246,80.1493
21/03/2012,9:15,11.748,60.6747,10.4933,78.2347
21/03/2012,9:30,11.89,59.1787,10.9173,76.688
21/03/2012,9:45,12.0113,57.944,11.268,75.6533
21/03/2012,10:00,12.1273,57.488,11.6253,75.1787
21/03/2012,10:15,12.2493,57.5733,11.9887,74.7333
21/03/2012,10:30,12.446,57.3867,12.3453,74.1493
21/03/2012,10:45,12.6727,56.824,12.732,73.384
21/03/2012,11:00,12.9413,56.1547,13.098,72.912
21/03/2012,11:15,13.2507,55.7653,13.5493,72.3653
21/03/2012,11:30,13.5507,55.712,14.066,72.1013
21/03/2012,11:45,13.9167,55.9387,14.5387,71.1413
21/03/2012,12:00,15.1893,55.9227,14.9273,70.3333
21/03/2012,12:15,15.706,53.2827,15.2093,70.4907
21/03/2012,12:30,15.814,56.1227,15.542,70.216
21/03/2012,12:45,16.3827,57.8453,15.8073,69.8773
21/03/2012,13:00,16.4167,56.168,16.0647,69.336
21/03/2012,13:15,16.4647,56.2027,16.3113,68.9173
21/03/2012,13:30,16.5753,56.024,16.566,68.72
21/03/2012,13:45,16.698,56,16.8107,68.2933
21/03/2012,14:00,16.7973,55.9893,17.122,67.9787
21/03/2012,14:15,16.916,56.144,17.4013,67.368
21/03/2012,14:30,16.97,56.1893,17.5967,66.7573
21/03/2012,14:45,17.0593,56.272,17.7133,66.2027
21/03/2012,15:00,17.11,56.4693,17.792,65.8987
21/03/2012,15:15,17.352,56.9173,17.7367,65.248
21/03/2012,15:30,17.6113,57.448,17.6733,65.2533
21/03/2012,15:45,17.7367,57.6347,17.586,65.4427
21/03/2012,16:00,17.7447,58.032,17.416,65.656
21/03/2012,16:15,17.5073,58.9413,17.184,66.264
21/03/2012,16:30,17.3927,59.3067,16.9753,66.6373
21/03/2012,16:45,17.28,59.248,16.728,66.9493
21/03/2012,17:00,17.2067,59.3067,16.518,67.1253
21/03/2012,17:15,17.1067,59.072,16.3367,67.048
21/03/2012,17:30,17.0067,59.4667,16.1513,67.368
21/03/2012,17:45,16.8973,59.688,15.9613,67.536
21/03/2012,18:00,16.7653,59.808,15.796,67.6907
21/03/2012,18:15,16.6873,60.128,15.6313,68.008
21/03/2012,18:30,16.5627,60.5067,15.4573,68.7307
21/03/2012,18:45,16.4667,60.96,15.3333,69.2827
21/03/2012,19:00,16.4027,61.4053,15.1667,70.0293
21/03/2012,19:15,16.304,61.9547,15.0233,70.3147
21/03/2012,19:30,16.1887,62.376,14.878,70.2453
21/03/2012,19:45,16.072,62.4933,14.748,70.464
21/03/2012,20:00,15.964,62.5947,14.604,70.536
21/03/2012,20:15,15.8567,62.3413,14.462,70.808
21/03/2012,20:30,15.726,62.48,14.2833,71.0907
21/03/2012,20:45,15.5813,62.5627,14.0853,71.1547
21/03/2012,21:00,15.4713,61.9573,13.92,70.9173
21/03/2012,21:15,15.344,62.1573,13.792,71.1067
21/03/2012,21:30,15.2293,62.528,13.6633,71.3653
21/03/2012,21:45,15.1033,62.3627,13.5367,71.2267
21/03/2012,22:00,15.0027,60.8107,13.368,70.1733
21/03/2012,22:15,14.876,58.208,13.152,68.5253
21/03/2012,22:30,14.7,56.7547,12.9273,67.68
21/03/2012,22:45,14.5573,56.3173,12.696,67.1653
21/03/2012,23:00,14.4067,56.1093,12.4913,66.9973
21/03/2012,23:15,14.2767,56.0347,12.3153,67.016
21/03/2012,23:30,14.1207,55.2987,12.1487,66.4853
21/03/2012,23:45,13.986,54.6347,12.0067,66.2267
22/03/2012,0:00,13.876,54.5787,11.8573,65.8187
22/03/2012,0:15,13.75,54.68,11.7293,65.4987
22/03/2012,0:30,13.6513,54.5627,11.6067,65.2667
22/03/2012,0:45,13.5307,54.3307,11.516,64.9093
22/03/2012,1:00,13.4267,54.5147,11.4167,64.712
22/03/2012,1:15,13.3333,53.8267,11.3233,64.7627
22/03/2012,1:30,13.256,54.1867,11.252,64.7253
22/03/2012,1:45,13.14,53.864,11.138,64.072
22/03/2012,2:00,13.0473,54.16,11.0227,63.9387
22/03/2012,2:15,12.93,54.0347,10.9367,63.6
22/03/2012,2:30,12.8367,55.1867,10.8247,63.488
22/03/2012,2:45,12.708,55.3387,10.714,63.4267
22/03/2012,3:00,12.61,55.7333,10.6267,63.528
22/03/2012,3:15,12.5013,55.6213,10.548,63.6773
22/03/2012,3:30,12.3887,54.96,10.4533,63.5627
22/03/2012,3:45,12.2867,54.9973,10.3627,63.5547
22/03/2012,4:00,12.1647,54.7093,10.2433,63.352
22/03/2012,4:15,12.0613,54.1973,10.1113,63.5227
22/03/2012,4:30,11.9567,54.3093,10.0053,63.7573
22/03/2012,4:45,11.862,54.84,9.9,63.768
22/03/2012,5:00,11.74,54.3813,9.82,63.8853
22/03/2012,5:15,11.6453,55.152,9.72267,63.9227
22/03/2012,5:30,11.5453,54.808,9.626,63.96
22/03/2012,5:45,11.42,55.0053,9.49333,64.064
22/03/2012,6:00,11.32,55.392,9.38667,64.0933
22/03/2012,6:15,11.2247,55.048,9.30667,63.9813
22/03/2012,6:30,11.144,54.96,9.24267,64.0133
22/03/2012,6:45,11.0893,54.8053,9.22333,64.208
22/03/2012,7:00,11.076,55.7973,9.27333,64.1813
22/03/2012,7:15,11.0787,55.8987,9.37667,63.8107
22/03/2012,7:30,11.1067,55.816,9.53,63.5387
22/03/2012,7:45,11.1513,55.8907,9.74333,62.9573
22/03/2012,8:00,11.2247,55.5867,9.99467,62.4107
22/03/2012,8:15,11.3453,55.2133,10.314,61.952
22/03/2012,8:30,11.5087,54.6853,10.6873,61.488
22/03/2012,8:45,11.7213,54.1387,11.106,61.0347
22/03/2012,9:00,11.9413,53.5867,11.4973,60.6907
22/03/2012,9:15,12.1713,53.2213,11.9467,60.3893
22/03/2012,9:30,12.4453,53.024,12.466,60.2347
22/03/2012,9:45,12.7287,52.7973,12.974,59.9653
22/03/2012,10:00,13.046,52.5387,13.498,59.2053
22/03/2012,10:15,13.37,52.1733,14.0307,58.3707
22/03/2012,10:30,13.736,51.8347,14.542,57.4693
22/03/2012,10:45,14.0913,51.632,15.0487,56.3653
22/03/2012,11:00,14.44,51.4133,15.4927,55.6133
22/03/2012,11:15,14.7947,50.872,15.9693,54.824
22/03/2012,11:30,15.1373,51.2533,16.3547,55.0293
22/03/2012,11:45,15.462,51.4453,16.5893,55.384
22/03/2012,12:00,15.7833,51.3573,16.8667,55.2133
22/03/2012,12:15,16.054,51.5307,17.124,55.24
22/03/2012,12:30,16.412,50.5013,17.686,53.2427
22/03/2012,12:45,16.7027,50.2027,17.7473,53.5867
22/03/2012,13:00,16.9967,50.4533,17.9833,54.008
22/03/2012,13:15,17.1533,50.0107,18.2267,53.768
22/03/2012,13:30,17.3093,50.4133,18.4747,52.768
22/03/2012,13:45,17.4413,49.192,18.7253,52.264
22/03/2012,14:00,17.5967,49.9227,18.9593,51.6373
22/03/2012,14:15,17.7107,50.5467,19.1147,51.4213
22/03/2012,14:30,17.8047,50.4107,19.3,50.68
22/03/2012,14:45,17.9047,50.1867,19.444,49.464
22/03/2012,15:00,17.98,49.6267,19.4587,48.3067
22/03/2012,15:15,18.0693,49.7893,19.4053,46.856
22/03/2012,15:30,18.1167,49.5413,19.2973,45.912
22/03/2012,15:45,18.1433,47.1067,19.144,45.1467
22/03/2012,16:00,18.2793,47.8053,19.3073,41.2667
22/03/2012,16:15,18.32,47.912,19.034,47.448
22/03/2012,16:30,18.2767,49.6,18.6013,50.832
22/03/2012,16:45,18.2467,49.7493,18.2233,49.9627
22/03/2012,17:00,18.208,49.7867,17.8393,47.9307
22/03/2012,17:15,18.1467,49.1253,17.5413,50.6347
22/03/2012,17:30,18.1033,49.344,17.38,52.9227
22/03/2012,17:45,18.07,50.3173,17.2087,54.8853
22/03/2012,18:00,18.0047,50.672,17.0447,55.9013
22/03/2012,18:15,17.93,51.224,16.8767,56.8613
22/03/2012,18:30,17.864,51.8133,16.688,57.952
22/03/2012,18:45,17.7987,52.2213,16.4927,58.6133
22/03/2012,19:00,17.7333,52.6827,16.28,59.6907
22/03/2012,19:15,17.6333,52.9947,16.1027,60.1413
22/03/2012,19:30,17.5767,53.2107,15.95,60.584
22/03/2012,19:45,17.508,53.456,15.7533,61.2827
22/03/2012,20:00,17.43,53.7013,15.58,61.0187
22/03/2012,20:15,17.3593,53.7493,15.3973,59.744
22/03/2012,20:30,17.24,53.6533,15.2293,59.4507
22/03/2012,20:45,17.1727,53.5067,15.0167,59.08
22/03/2012,21:00,17.0833,53.3067,14.8367,58.632
22/03/2012,21:15,16.9953,53.1227,14.6527,58.0107
22/03/2012,21:30,16.916,52.9573,14.4827,57.9173
22/03/2012,21:45,16.8107,52.8053,14.312,57.8587
22/03/2012,22:00,16.7087,52.688,14.1233,57.688
22/03/2012,22:15,16.61,52.5093,13.942,57.7973
22/03/2012,22:30,16.4973,52.3253,13.7627,58.6347
22/03/2012,22:45,16.3847,52.3413,13.618,59.5467
22/03/2012,23:00,16.2967,52.3627,13.476,60.3253
22/03/2012,23:15,16.1993,52.4373,13.34,60.7547
22/03/2012,23:30,16.1033,52.552,13.2133,61.3707
22/03/2012,23:45,16.0087,52.6773,13.0907,62.3227
23/03/2012,0:00,15.9047,52.7467,12.9607,62.72
23/03/2012,0:15,15.8173,52.8133,12.8107,63.0827
23/03/2012,0:30,15.714,52.8933,12.69,62.6267
23/03/2012,0:45,15.6087,52.8587,12.5407,62.6187
23/03/2012,1:00,15.5033,52.816,12.3867,62.6853
23/03/2012,1:15,15.4067,52.7573,12.2447,62.352
23/03/2012,1:30,15.2833,52.7253,12.1133,62.0053
23/03/2012,1:45,15.1773,52.7307,11.9807,61.96
23/03/2012,2:00,15.0713,52.688,11.8607,61.936
23/03/2012,2:15,14.9933,52.6773,11.718,61.904
23/03/2012,2:30,14.9233,52.68,11.59,62.032
23/03/2012,2:45,14.8233,52.64,11.4713,62.0613
23/03/2012,3:00,14.7227,52.576,11.3627,62.1653
23/03/2012,3:15,14.6273,52.6373,11.2193,62.4693
23/03/2012,3:30,14.5613,52.672,11.106,62.4773
23/03/2012,3:45,14.4613,52.6507,11.016,62.7467
23/03/2012,4:00,14.3693,52.4773,10.9633,63.3573
23/03/2012,4:15,14.2567,52.432,10.886,63.272
23/03/2012,4:30,14.1593,52.5013,10.8067,62.8827
23/03/2012,4:45,14.0793,52.512,10.6967,63.5653
23/03/2012,5:00,13.9633,52.5173,10.6067,63.6187
23/03/2012,5:15,13.8867,52.456,10.5633,63.832
23/03/2012,5:30,13.778,52.528,10.4827,63.896
23/03/2012,5:45,13.6727,52.616,10.4133,63.6347
23/03/2012,6:00,13.5933,52.6373,10.348,63.9547
23/03/2012,6:15,13.5067,52.6693,10.2773,63.9333
23/03/2012,6:30,13.444,52.4693,10.238,64.6213
23/03/2012,6:45,13.38,52.6853,10.216,64.3973
23/03/2012,7:00,13.3187,52.6347,10.254,64.1813
23/03/2012,7:15,13.304,52.6213,10.354,63.848
